Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.WA.A7GZ.11,0.1166167988426509,0,0.17798502318675558,0.14477293524256254,0,0.08351529579185374,0,0,0.029801118532907806,0,0,0,0.0199085061226818,0.02385388472758165,0.010345961344377028,0.08195318991477327,0,0,0.29389040795648164,0,0,0.0173101293937444,0.942,-0.0328,1.0920488605351368
TCGA.KU.A66S.01,0.0024841065106149343,0,0.05469283314056244,0.029378314942981015,0,0.0536052440170828,0,0.05789623185705763,0.06319847429018358,0,0.058995955618199016,0,0,0.2635602474698946,0.05793430399148657,0.20679764285549118,0,0.036077048738366806,0.08455808178311548,0.030821514784963935,0,0,0.014,0.24073872905039664,0.9958165829526371
TCGA.CV.7421.01,0.0626953807688955,0,0.13152171014342587,0,0,0.011850526337756444,0,0.09078433581237429,0.03846478274203486,0.03325469814880286,0.001714299042543288,0,0,0.44075959426994843,0.027979292688086667,0.1288839893503405,0,0.012469066800225054,0.019622323895566212,0,0,0,0.009,0.2580835615339598,1.0044574619028717
TCGA.CN.5373.01,0.008203436351936228,0,0,0.007115497488218179,0,0.18551923012482302,0.050203642528072634,0.06831624440241547,0.009105784396209982,0,0.0596122934336661,0,0,0.04963312028255643,0.16691043552855014,0.19684771636793333,0.06567785643569042,0.04849263789474301,0.06891565956397983,0,0,0.015446445201205233,0.023,0.2056290769198801,1.0120147796163037
TCGA.CR.7380.01,0,0.015350257421509842,0.012114052427997127,0,0,0.2558901942385496,0,0.023129197259126422,0.0004,0,0.04742745859671563,0,0,0.18171658432007673,0.06050289500295342,0.2238968472747098,0.010362190318638704,0.03577568549963939,0.11873886578219887,0.01473779251896891,0,0,0.021,0.2102656190774544,1.004690043245556
TCGA.UF.A7JC.01,0,0,0.02987452393143016,0,0.04628646757553657,0.013587400918284902,0,0.03256750244871084,0,0,0.085989947777133,0,0,0.5658211601211022,0.0523272398360366,0.0810224072415228,0,0.09252335015024292,0,0,0,0,0.008,0.3229868599381244,1.003160094525087
TCGA.CV.A45Z.01,0.0517961518590194,0,0.01457114717295152,0.0037534111134590953,0,0.15541903940902874,0.016758538924636922,0.12189858634173449,0.056846256644765294,0,0.03700337092014757,0.009731127985625226,0.001946286742795708,0.19538351809101698,0.1346619165834767,0.12175207219386311,0.0026490065370413534,0.04878728919129063,0.02704228028914731,0,0,0,0.009,0.25769261036418095,0.9882136287380938
TCGA.TN.A7HI.01,0,0.050816741590386766,0.06415203785202915,0.1579951237992782,0,0,0.03959348262797517,0.11828634656845598,0.04489027349299819,0,0.004812695728574883,0.014436132454403484,0,0.17780408790171884,0.12433713936470178,0.18685870932455606,0.007109752524905255,0,0.008907476770016258,0,0,0,0,0.51057449967298,0.8610576580350576
TCGA.CR.7389.01,0,0.015770252863599066,0.18897343883681283,0,0,0.1778641134586434,0.03162297379489154,0.025603641329808403,0,0,0.05858748784458284,0,0.03406991284404213,0.009121463772144586,0.03289636831888787,0.2670345593369414,0.04273665871397427,0.06728944402366438,0.027989099919041915,0,0,0.020440584942965356,0.095,0.1031859278107798,1.0264774331191555
TCGA.CV.6959.11,0.040660686414663194,0,0.005782195639810279,0.11619223363087026,0,0.2054444885826672,0.00755169749476907,0.08666354246891972,0.030672036035676867,0,0.07139121430435456,0,0.01106825438782167,0.008142958969457303,0.10660089310702678,0.11056479564159985,0.08110214967557358,0.09786278642215637,0.01960599630228237,0,0,0.0007,0.118,0.09621984908854869,1.0619279430158088
